target,setsize,dyn,resp,rt,sub,reward,correct
Absent,8,Dynamic,1,1.0291981304199,10,Present,0
Present,12,Dynamic,1,0.799384121096409,10,Present,1
Present,8,Dynamic,1,1.81855174176781,10,Present,1
Present,16,Dynamic,1,1.39890865620691,10,Present,1
Present,12,Dynamic,1,1.94844410305268,10,Present,1
Absent,12,Dynamic,2,4.21656075885858,10,Present,1
Absent,16,Dynamic,2,2.49800275174221,10,Present,1
Absent,8,Dynamic,2,3.25737140995443,10,Present,1
Present,16,Dynamic,2,3.3372899002552,10,Present,0
Present,8,Dynamic,1,1.85850539321382,10,Present,1
Present,12,Dynamic,1,1.24902286602173,10,Present,1
Absent,12,Dynamic,1,1.51881597914871,10,Present,0
Present,8,Dynamic,1,0.469661189915314,10,Present,1
Absent,16,Dynamic,2,3.66702897599134,10,Present,1
Absent,12,Dynamic,1,1.13909849631636,10,Present,0
Present,16,Dynamic,2,3.59707814645844,10,Present,0
Absent,8,Dynamic,2,2.92766030274197,10,Present,1
Present,16,Dynamic,1,2.19824857901858,10,Present,1
Absent,16,Dynamic,2,3.01756477369599,10,Present,1
Absent,8,Dynamic,2,2.2082458072282,10,Present,1
Present,8,Dynamic,1,1.70863938649745,10,Present,1
Absent,16,Static,2,2.4680723071524,10,Present,1
Absent,12,Static,2,2.17825711493151,10,Present,1
Absent,16,Static,2,2.03837292366279,10,Present,1
Present,16,Static,1,0.87932594857466,10,Present,1
Absent,8,Static,2,1.20903201844521,10,Present,1
Present,16,Static,1,2.3980702370809,10,Present,1
Absent,12,Static,2,2.60789079244114,10,Present,1
Absent,16,Static,2,2.6078922560273,10,Present,1
Present,12,Static,1,0.899326254322659,10,Present,1
Absent,12,Static,2,2.69781408450672,10,Present,1
Present,8,Static,1,0.449683038444164,10,Present,1
Present,16,Static,1,0.499645275926014,10,Present,1
Present,8,Static,1,0.799390175930967,10,Present,1
Absent,8,Static,2,1.37891090170888,10,Present,1
Absent,8,Static,2,1.08915362137213,10,Present,1
Absent,8,Static,2,2.22821677108914,10,Present,1
Present,12,Static,1,0.619539411558435,10,Present,1
Absent,12,Static,2,1.71864567189641,10,Present,1
Present,12,Static,1,1.01920970377432,10,Present,1
Absent,12,Static,2,2.04835924013787,10,Present,1
Present,16,Static,1,1.8485323592804,10,Present,1
Present,8,Static,1,1.03918598566543,10,Present,1
Absent,8,Static,2,2.02838474763121,10,Present,1
Present,12,Static,1,0.899300912235049,10,Present,1
Absent,16,Static,2,2.00840909728868,10,Present,1
Present,12,Static,1,0.759433060999072,10,Present,1
Present,16,Static,1,0.839338534409762,10,Present,1
Present,8,Static,1,0.62952833943109,10,Present,1
Absent,16,Static,2,3.02754328103856,10,Present,1
Present,8,Static,1,1.1990466242296,10,Present,1
Present,16,Dynamic,1,1.56873284547146,10,Present,1
Absent,16,Dynamic,1,1.27908451205531,10,Present,0
Absent,8,Dynamic,1,1.52877590095704,10,Present,0
Present,8,Dynamic,1,0.459694541626959,10,Present,1
Present,16,Dynamic,1,1.61871735752538,10,Present,1
Absent,12,Dynamic,1,1.19907236729978,10,Present,0
Absent,16,Dynamic,1,2.25816221241985,10,Present,0
Present,16,Dynamic,1,1.47882046012728,10,Present,1
Absent,12,Dynamic,2,3.26735109017136,10,Present,1
Absent,8,Dynamic,1,2.69782596361074,10,Present,0
Absent,16,Dynamic,2,3.12747208661222,10,Present,1
Absent,16,Dynamic,2,4.18660047616686,10,Present,1
Present,12,Dynamic,1,1.27901374367229,10,Present,1
Present,8,Dynamic,1,0.739488456718391,10,Present,1
Present,8,Dynamic,1,0.619556849281253,10,Present,1
Present,8,Dynamic,1,1.61872119192049,10,Present,1
Present,8,Dynamic,1,1.10913761215033,10,Present,1
Absent,12,Dynamic,1,1.89848856197659,10,Present,0
Absent,12,Dynamic,-1,4.99547824670481,10,Present,0
Absent,8,Dynamic,2,3.55710564883975,10,Present,1
Absent,8,Dynamic,2,2.14827697358487,10,Present,1
Absent,8,Dynamic,1,1.74862103152645,10,Present,0
Present,12,Dynamic,1,0.879335677409472,10,Present,1
Present,12,Dynamic,1,2.06836143050441,10,Present,1
Absent,12,Dynamic,-1,4.99547818655719,10,Present,0
Present,12,Dynamic,1,1.22902952734148,10,Present,1
Present,16,Dynamic,1,1.96843654453369,10,Present,1
Present,16,Dynamic,1,3.31731281138764,10,Present,1
Present,12,Dynamic,1,1.49880884166214,10,Present,1
Absent,16,Dynamic,2,3.27734134128605,10,Present,1
Absent,12,Static,2,2.54795535060839,10,Present,1
Absent,16,Static,2,2.75775383690052,10,Present,1
Absent,12,Static,2,1.48881958799029,10,Present,1
Present,8,Static,1,0.539625447346225,10,Present,1
Absent,16,Static,2,2.38808201092615,10,Present,1
Absent,12,Static,2,1.64868216630748,10,Present,1
Present,8,Static,1,0.99921681118758,10,Present,1
Present,16,Static,1,1.01921174377185,10,Present,1
Present,16,Static,1,0.939287424189388,10,Present,1
Absent,8,Static,2,1.08915368653197,10,Present,1
Absent,16,Static,2,2.46803184301552,10,Present,1
Present,8,Static,1,0.759415257380169,10,Present,1
Present,12,Static,1,0.769436639767264,10,Present,1
Present,16,Static,1,0.739467084356875,10,Present,1
Absent,16,Static,2,2.04835073429877,10,Present,1
Present,16,Static,1,0.939282858002116,10,Present,1
Absent,8,Static,2,1.32895004761667,10,Present,1
Absent,16,Static,2,3.79690684176148,10,Present,1
Present,12,Static,1,0.65950689188503,10,Present,1
Present,12,Static,1,1.36892842965244,10,Present,1
Present,16,Static,1,2.66784176231795,10,Present,1
Absent,8,Static,2,2.02835300486186,10,Present,1
Present,12,Static,1,0.439696476367317,10,Present,1
Absent,12,Static,2,2.21820676156585,10,Present,1
Absent,12,Static,2,2.19823636910405,10,Present,1
Present,12,Static,1,0.599552598867376,10,Present,1
Present,8,Static,1,0.539587704877704,10,Present,1
Absent,8,Static,1,0.479683258984551,10,Present,0
Absent,8,Static,2,1.59875594707046,10,Present,1
Present,8,Static,1,0.429698877249393,10,Present,1
Absent,8,Dynamic,1,2.76776682371747,10,Present,0
Absent,16,Dynamic,2,2.33810878151417,10,Present,1
Present,16,Dynamic,1,0.849362974287033,10,Present,1
Present,16,Dynamic,1,0.659502766778132,10,Present,1
Absent,8,Dynamic,1,0.809423798305943,10,Present,0
Absent,12,Dynamic,2,4.6662019247151,10,Present,1
Present,8,Dynamic,1,0.719454633853275,10,Present,1
Present,12,Dynamic,1,2.57793066512932,10,Present,1
Present,8,Dynamic,1,0.879309844117415,10,Present,1
Absent,16,Dynamic,1,1.76860077690253,10,Present,0
Absent,8,Dynamic,2,2.76777927422154,10,Present,1
Absent,12,Dynamic,1,1.76859818555477,10,Present,0
Present,12,Dynamic,1,1.48881350308238,10,Present,1
Present,8,Dynamic,1,0.599545005262371,10,Present,1
Present,16,Dynamic,1,1.70864736103431,10,Present,1
Present,12,Dynamic,1,0.489652744223349,10,Present,1
Absent,16,Dynamic,1,0.719459205052772,10,Present,0
Absent,12,Dynamic,2,3.257361505689,10,Present,1
Absent,8,Dynamic,2,4.10664805774195,10,Present,1
Absent,16,Dynamic,1,4.63622118690819,10,Present,0
Present,16,Dynamic,1,1.08916307954496,10,Present,1
Absent,12,Dynamic,1,1.22903678011062,10,Present,0
Absent,8,Dynamic,2,2.63787781063638,10,Present,1
Present,16,Dynamic,2,0.919305197734502,10,Present,0
Present,12,Dynamic,1,1.21906222244525,10,Present,1
Present,8,Dynamic,1,1.54877357525856,10,Present,1
Absent,12,Dynamic,2,4.0667035436818,10,Present,1
Absent,16,Dynamic,1,1.23912245501469,10,Present,0
Present,8,Dynamic,1,0.489650959852042,10,Present,1
Present,12,Dynamic,1,1.74859251165344,10,Present,1
Present,16,Static,1,0.859335391709465,10,Present,1
Present,16,Static,1,1.25902453009894,10,Present,1
Present,12,Static,1,0.479671114229859,10,Present,1
Absent,8,Static,2,1.83854066462754,10,Present,1
Absent,12,Static,2,2.39810326299448,10,Present,1
Present,8,Static,1,1.00921978848146,10,Present,1
Present,8,Static,1,1.43885188712375,10,Present,1
Absent,16,Static,2,3.19741980853087,10,Present,1
Absent,12,Static,2,1.93846321988804,10,Present,1
Absent,16,Static,2,2.63788360984381,10,Present,1
Present,12,Static,1,1.35893777755427,10,Present,1
Absent,8,Static,2,1.58873065009266,10,Present,1
Absent,12,Static,2,1.84854680968419,10,Present,1
Present,8,Static,1,0.709455696456644,10,Present,1
Present,8,Static,1,0.569562422936542,10,Present,1
Present,16,Static,1,0.559598756954074,10,Present,1
Absent,16,Static,2,3.34729798005083,10,Present,1
Absent,12,Static,2,2.86768311362903,10,Present,1
Present,12,Static,1,0.559589875194433,10,Present,1
Present,8,Static,1,0.739444423837995,10,Present,1
Absent,16,Static,2,2.81772958247711,10,Present,1
Absent,16,Static,2,3.54712823417412,10,Present,1
Absent,12,Static,2,2.4180512255025,10,Present,1
Absent,8,Static,2,1.27899213072033,10,Present,1
Present,16,Static,1,0.829351425993991,10,Present,1
Absent,8,Static,2,1.86852186356555,10,Present,1
Present,12,Static,1,1.16908770487771,10,Present,1
Present,12,Static,1,0.609572041501451,10,Present,1
Present,16,Static,1,0.519705919502485,10,Present,1
Absent,8,Static,2,1.42889171971274,10,Present,1
Present,16,Dynamic,1,1.30555322671717,11,Absent,1
Present,8,Dynamic,1,1.45882830382197,11,Absent,1
Present,16,Dynamic,1,2.04832110623647,11,Absent,1
Absent,12,Dynamic,2,2.48796855650608,11,Absent,1
Absent,16,Dynamic,2,2.96755476547696,11,Absent,1
Present,12,Dynamic,1,2.41803784747435,11,Absent,1
Present,12,Dynamic,1,1.03917341704891,11,Absent,1
Present,12,Dynamic,2,1.82851375360497,11,Absent,0
Absent,16,Dynamic,2,1.21902567105644,11,Absent,1
Absent,8,Dynamic,2,2.68781569969269,11,Absent,1
Absent,12,Dynamic,2,2.22817592651381,11,Absent,1
Present,8,Dynamic,1,2.62786442875404,11,Absent,1
Present,8,Dynamic,1,2.38804896463671,11,Absent,1
Absent,16,Dynamic,2,1.36891382778595,11,Absent,1
Absent,12,Dynamic,2,2.51793650318905,11,Absent,1
Absent,8,Dynamic,2,2.26814203704407,11,Absent,1
Absent,16,Dynamic,2,2.67780463432291,11,Absent,1
Present,16,Dynamic,2,2.53791697714723,11,Absent,0
Absent,8,Dynamic,2,1.33893935014567,11,Absent,1
Present,12,Dynamic,1,2.30812122953785,11,Absent,1
Absent,8,Dynamic,2,2.22819005603651,11,Absent,1
Present,8,Dynamic,1,1.94843090116819,11,Absent,1
Absent,12,Dynamic,2,2.4780336271624,11,Absent,1
Present,16,Dynamic,1,1.83852879368624,11,Absent,1
Absent,16,Dynamic,2,1.66864692064246,11,Absent,1
Absent,8,Dynamic,2,2.26815111422229,11,Absent,1
Present,16,Dynamic,1,1.21903404652039,11,Absent,1
Present,12,Dynamic,1,4.86600344341377,11,Absent,1
Absent,12,Dynamic,2,2.08829893038683,11,Absent,1
Present,8,Dynamic,1,1.08914787129879,11,Absent,1
Present,8,Static,1,1.98837438140527,11,Absent,1
Absent,8,Static,2,1.1690700678655,11,Absent,1
Present,16,Static,1,1.24900750166262,11,Absent,1
Present,8,Static,1,0.619547851918014,11,Absent,1
Present,12,Static,1,0.759389471608756,11,Absent,1
Absent,16,Static,2,2.05833507369653,11,Absent,1
Absent,16,Static,2,2.02834673719462,11,Absent,1
Present,16,Static,1,0.899293127875808,11,Absent,1
Absent,8,Static,2,0.98924711545169,11,Absent,1
Present,12,Static,1,1.31895716701138,11,Absent,1
Absent,12,Static,2,2.19819722856209,11,Absent,1
Absent,8,Static,2,1.40886951284301,11,Absent,1
Absent,12,Static,2,1.98837710305543,11,Absent,1
Absent,16,Static,2,2.59789710860196,11,Absent,1
Absent,16,Static,2,2.26817277715236,11,Absent,1
Absent,8,Static,2,1.94841758362963,11,Absent,1
Present,16,Static,1,1.62869258889214,11,Absent,1
Present,12,Static,1,2.09831890251826,11,Absent,1
Present,16,Static,1,1.81852475214464,11,Absent,1
Absent,12,Static,2,2.25815341651423,11,Absent,1
Absent,8,Static,2,1.70860592380723,11,Absent,1
Absent,12,Static,2,1.64868973358216,11,Absent,1
Present,12,Static,1,1.65867225922011,11,Absent,1
Present,8,Static,1,1.05913933544298,11,Absent,1
Absent,16,Static,2,2.61786408458011,11,Absent,1
Present,16,Static,1,1.19902018097537,11,Absent,1
Present,8,Static,1,1.21903235238096,11,Absent,1
Present,8,Static,1,0.599523946843419,11,Absent,1
Present,12,Static,1,0.929294571402806,11,Absent,1
Absent,12,Static,2,2.29814801164184,11,Absent,1
Absent,8,Dynamic,2,4.06665035236119,11,Absent,1
Absent,12,Dynamic,2,2.38804948591087,11,Absent,1
Present,12,Dynamic,1,1.44889262264132,11,Absent,1
Present,8,Dynamic,1,2.0783248152984,11,Absent,1
Absent,16,Dynamic,2,1.97840004577847,11,Absent,1
Absent,8,Dynamic,2,2.23819293139604,11,Absent,1
Present,16,Dynamic,2,2.99758566597757,11,Absent,0
Present,12,Dynamic,1,2.5179445929557,11,Absent,1
Present,8,Dynamic,1,1.94839802083106,11,Absent,1
Absent,16,Dynamic,2,2.13825885413371,11,Absent,1
Present,12,Dynamic,1,2.74775592865217,11,Absent,1
Present,16,Dynamic,1,2.1682630243231,11,Absent,1
Absent,16,Dynamic,2,1.37893744382109,11,Absent,1
Present,8,Dynamic,1,1.66867886369027,11,Absent,1
Present,16,Dynamic,1,1.0191885172776,11,Absent,1
Absent,8,Dynamic,2,2.98753317438968,11,Absent,1
Present,12,Dynamic,1,0.70946229286892,11,Absent,1
Present,8,Dynamic,1,3.11745791383601,11,Absent,1
Present,16,Dynamic,1,1.20903632876298,11,Absent,1
Absent,16,Dynamic,2,1.29897569060404,11,Absent,1
Present,16,Dynamic,2,1.96840825249728,11,Absent,0
Absent,12,Dynamic,2,1.11910119725871,11,Absent,1
Absent,12,Dynamic,2,1.98837549913605,11,Absent,1
Present,8,Dynamic,1,0.799367135367447,11,Absent,1
Absent,8,Dynamic,2,1.81854511690244,11,Absent,1
Absent,16,Dynamic,2,1.91844956677505,11,Absent,1
Present,12,Dynamic,1,2.03833914197003,11,Absent,1
Absent,12,Dynamic,2,2.12825539735422,11,Absent,1
Absent,8,Dynamic,2,1.71862609141635,11,Absent,1
Absent,12,Dynamic,2,2.38804274945142,11,Absent,1
Present,16,Dynamic,1,0.879372550264179,11,Absent,1
Present,16,Dynamic,2,3.30731213097351,11,Absent,0
Absent,12,Dynamic,2,1.82853526115468,11,Absent,1
Present,12,Dynamic,1,0.619520214390377,11,Absent,1
Present,16,Dynamic,1,2.45801211794151,11,Absent,1
Present,8,Dynamic,1,0.989219558120567,11,Absent,1
Absent,16,Dynamic,2,1.9783825831114,11,Absent,1
Absent,8,Dynamic,2,1.37890232802147,11,Absent,1
Present,12,Dynamic,1,3.37722845485814,11,Absent,1
Present,12,Dynamic,2,2.42803676816993,11,Absent,0
Absent,16,Dynamic,2,0.799404657045216,11,Absent,1
Absent,8,Dynamic,2,1.95839735253139,11,Absent,1
Present,8,Dynamic,1,1.44881683246058,11,Absent,1
Absent,16,Dynamic,2,2.42801547113459,11,Absent,1
Present,8,Dynamic,1,0.849319906638812,11,Absent,1
Absent,12,Dynamic,2,1.57878291291718,11,Absent,1
Present,12,Dynamic,1,0.899272587689211,11,Absent,1
Present,8,Dynamic,1,2.85765806119616,11,Absent,1
Present,16,Dynamic,1,2.59788264827057,11,Absent,1
Present,12,Dynamic,2,1.87846907610901,11,Absent,0
Absent,12,Dynamic,2,1.79852381318369,11,Absent,1
Absent,16,Dynamic,2,1.69862604964828,11,Absent,1
Absent,8,Dynamic,2,1.17908973926296,11,Absent,1
Present,8,Dynamic,1,0.789389697160459,11,Absent,1
Absent,12,Dynamic,2,1.97839111395524,11,Absent,1
Absent,8,Dynamic,2,1.5087922423786,11,Absent,1
Present,16,Dynamic,2,3.51711632254819,11,Absent,0
Absent,12,Dynamic,2,2.17822057894773,11,Absent,1
Absent,16,Dynamic,2,2.0982843079928,11,Absent,1
Absent,8,Dynamic,2,2.50795342119272,11,Absent,1
Present,12,Static,1,1.16905305630098,11,Absent,1
Absent,12,Static,2,1.4488452418741,11,Absent,1
Present,12,Static,1,2.04833710031517,11,Absent,1
Present,8,Static,1,1.71860593717292,11,Absent,1
Absent,8,Static,2,1.86849507129091,11,Absent,1
Absent,12,Static,2,1.84852247658455,11,Absent,1
Present,16,Static,1,0.839323958204204,11,Absent,1
Absent,8,Static,2,1.41885949169136,11,Absent,1
Present,8,Static,1,0.999204770322194,11,Absent,1
Absent,12,Static,2,1.6087025315187,11,Absent,1
Present,8,Static,1,0.559553320279065,11,Absent,1
Absent,16,Static,2,2.83767667500888,11,Absent,1
Absent,16,Static,2,2.37806682995461,11,Absent,1
Present,16,Static,1,1.12908518647237,11,Absent,1
Absent,16,Static,2,2.37810514857983,11,Absent,1
Absent,8,Static,2,1.27897311765082,11,Absent,1
Present,16,Static,1,1.10912495697812,11,Absent,1
Absent,12,Static,2,3.2973146788654,11,Absent,1
Present,12,Static,1,0.999214464007309,11,Absent,1
Present,12,Static,1,1.41886425332586,11,Absent,1
Absent,16,Static,2,2.00839259256782,11,Absent,1
Present,16,Static,1,0.85931993002896,11,Absent,1
Present,12,Static,1,0.809372622106821,11,Absent,1
Present,8,Static,1,0.739423217394688,11,Absent,1
Present,16,Static,1,0.749409291702705,11,Absent,1
Absent,12,Static,2,1.87848390734689,11,Absent,1
Absent,8,Static,2,1.09910638827523,11,Absent,1
Present,8,Static,1,1.6486791076195,11,Absent,1
Absent,8,Static,2,1.31894544336637,11,Absent,1
Absent,16,Static,2,2.40804195918736,11,Absent,1
Absent,8,Dynamic,2,3.55705654983694,11,Absent,1
Absent,12,Dynamic,2,3.38721237390018,11,Absent,1
Absent,16,Dynamic,2,2.50795938075362,11,Absent,1
Absent,16,Dynamic,2,2.37805837930682,11,Absent,1
Absent,16,Dynamic,2,3.17737156786416,11,Absent,1
Present,12,Dynamic,1,1.37888890021304,11,Absent,1
Absent,12,Dynamic,2,2.64781739550335,11,Absent,1
Absent,8,Dynamic,1,1.40886139801614,11,Absent,0
Absent,16,Dynamic,2,1.72858936501552,11,Absent,1
Present,8,Dynamic,1,0.759405495761257,11,Absent,1
Present,8,Dynamic,1,2.40807174696874,11,Absent,1
Present,8,Dynamic,1,2.89763229156597,11,Absent,1
Absent,8,Dynamic,2,1.10912249596549,11,Absent,1
Present,12,Dynamic,1,1.93840895922358,11,Absent,1
Present,12,Dynamic,2,1.99836124764852,11,Absent,0
Absent,16,Dynamic,2,1.93843652658006,11,Absent,1
Present,16,Dynamic,1,0.719431836787862,11,Absent,1
Present,16,Dynamic,1,1.15906643565813,11,Absent,1
Present,16,Dynamic,1,0.559602831250686,11,Absent,1
Absent,8,Dynamic,2,1.48879146380978,11,Absent,1
Absent,12,Dynamic,2,1.86849584317679,11,Absent,1
Present,16,Dynamic,1,1.31893456177886,11,Absent,1
Present,12,Dynamic,1,2.48796125867557,11,Absent,1
Present,12,Dynamic,2,1.65864534846787,11,Absent,0
Present,16,Dynamic,2,2.05833214153245,11,Absent,0
Absent,12,Dynamic,2,0.939254927873662,11,Absent,1
Present,8,Dynamic,1,0.859320075383948,11,Absent,1
Absent,12,Dynamic,2,1.18905602020914,11,Absent,1
Absent,8,Dynamic,2,1.72861736843652,11,Absent,1
Present,8,Dynamic,1,0.999235450283777,11,Absent,1
Present,8,Static,1,1.40887458523639,11,Absent,1
Absent,8,Static,2,1.25899052852446,11,Absent,1
Present,8,Static,1,1.0691584304318,11,Absent,1
Present,12,Static,1,0.869330950288258,11,Absent,1
Present,16,Static,1,0.759377742951983,11,Absent,1
Absent,8,Static,2,1.80854029679176,11,Absent,1
Absent,12,Static,2,2.01836774017875,11,Absent,1
Present,8,Static,1,0.689478164983029,11,Absent,1
Absent,8,Static,2,0.769420876675213,11,Absent,1
Absent,12,Static,2,1.86849440967444,11,Absent,1
Present,12,Static,2,1.83850827354854,11,Absent,0
Absent,16,Static,2,1.75858691402664,11,Absent,1
Present,16,Static,1,1.4188500235573,11,Absent,1
Present,16,Static,1,1.35889956460278,11,Absent,1
Present,8,Static,1,0.569580495009632,11,Absent,1
Absent,16,Static,2,2.16823427407644,11,Absent,1
Absent,12,Static,2,1.55870836911527,11,Absent,1
Absent,16,Static,2,1.46882320469695,11,Absent,1
Present,12,Static,1,0.949287174997608,11,Absent,1
Absent,8,Static,2,0.909289652718144,11,Absent,1
Present,12,Static,1,1.27898338273189,11,Absent,1
Absent,16,Static,2,2.5679228114027,11,Absent,1
Present,16,Static,1,1.4488264309125,11,Absent,1
Absent,12,Static,2,2.04833931071562,11,Absent,1
Present,8,Static,1,0.769396662512008,11,Absent,1
Absent,8,Static,2,1.88847113948441,11,Absent,1
Present,12,Static,1,0.819363668563255,11,Absent,1
Absent,12,Static,2,2.15826888531001,11,Absent,1
Present,16,Static,1,1.09913356968855,11,Absent,1
Absent,16,Static,2,2.10829425061911,11,Absent,1
Present,8,Dynamic,1,0.759410994195605,11,Absent,1
Absent,16,Dynamic,2,1.93843339893829,11,Absent,1
Absent,12,Dynamic,2,1.88845449381324,11,Absent,1
Present,12,Dynamic,1,1.06917618380885,11,Absent,1
Present,8,Dynamic,1,2.74775949737204,11,Absent,1
Absent,12,Dynamic,2,1.74860418288654,11,Absent,1
Absent,16,Dynamic,1,1.40886040559099,11,Absent,0
Present,16,Dynamic,2,1.61869753765041,11,Absent,0
Absent,8,Dynamic,2,1.29896338553908,11,Absent,1
Absent,12,Dynamic,2,1.99838370251337,11,Absent,1
Present,8,Dynamic,1,0.769397860439312,11,Absent,1
Present,12,Dynamic,1,1.99838743162445,11,Absent,1
Present,16,Dynamic,1,0.649501679102741,11,Absent,1
Present,12,Dynamic,1,0.619536494167733,11,Absent,1
Absent,8,Dynamic,2,1.96840575639817,11,Absent,1
Absent,8,Dynamic,2,1.26900358876856,11,Absent,1
Present,8,Dynamic,1,1.04917824217182,11,Absent,1
Present,12,Dynamic,1,2.228195424153,11,Absent,1
Absent,12,Dynamic,2,1.55874133466068,11,Absent,1
Absent,16,Dynamic,2,1.93844780413474,11,Absent,1
Present,16,Dynamic,1,0.699436807266011,11,Absent,1
Absent,12,Dynamic,2,2.5878826198682,11,Absent,1
Present,16,Dynamic,1,2.58787422936712,11,Absent,1
Present,8,Dynamic,1,1.30892825804403,11,Absent,1
Absent,16,Dynamic,2,1.27899157775482,11,Absent,1
Present,12,Dynamic,1,1.61866270754854,11,Absent,1
Present,16,Dynamic,1,0.969257900135744,11,Absent,1
Absent,8,Dynamic,2,2.91761834916633,11,Absent,1
Absent,16,Dynamic,2,1.93841709911248,11,Absent,1
Absent,8,Dynamic,2,2.90761531341559,11,Absent,1
Present,16,Static,1,1.40884990493487,11,Absent,1
Absent,8,Static,2,1.55876337852169,11,Absent,1
Present,12,Static,1,1.26899467699423,11,Absent,1
Absent,16,Static,2,2.58787832938469,11,Absent,1
Absent,8,Static,2,1.78855833419675,11,Absent,1
Absent,8,Static,2,1.25898262922419,11,Absent,1
Present,8,Static,1,0.929276311788271,11,Absent,1
Absent,8,Static,2,1.47881086788675,11,Absent,1
Absent,16,Static,2,2.20820032947177,11,Absent,1
Present,16,Static,1,1.77857281624802,11,Absent,1
Absent,12,Static,2,1.36888434073899,11,Absent,1
Present,8,Static,1,1.09911074391766,11,Absent,1
Present,8,Static,1,0.80936801585176,11,Absent,1
Absent,12,Static,2,1.32893592845176,11,Absent,1
Present,12,Static,1,0.689461043148185,11,Absent,1
Present,12,Static,1,0.739438449611953,11,Absent,1
Absent,16,Static,2,1.67863898959786,11,Absent,1
Present,8,Static,1,1.01920019079989,11,Absent,1
Present,12,Static,1,0.869311141890648,11,Absent,1
Present,16,Static,1,1.86849601359336,11,Absent,1
Present,16,Static,1,0.919267431758271,11,Absent,1
Absent,16,Static,2,2.28813696632187,11,Absent,1
Absent,16,Static,2,2.2182779474515,11,Absent,1
Present,12,Static,1,0.609584944213566,11,Absent,1
Present,8,Static,1,0.699436912523197,11,Absent,1
Absent,12,Static,2,2.00837939030953,11,Absent,1
Absent,12,Static,2,1.8984658097952,11,Absent,1
Absent,12,Static,2,1.80855522827369,11,Absent,1
Present,16,Static,1,0.779374531773101,11,Absent,1
Absent,8,Static,2,1.11906164060929,11,Absent,1
Absent,8,Static,2,1.77856393955881,11,Absent,1
Present,8,Static,1,0.559564191841673,11,Absent,1
Present,16,Static,1,0.999193337387624,11,Absent,1
Present,16,Static,1,1.14908367945736,11,Absent,1
Absent,8,Static,2,0.889297735800938,11,Absent,1
Absent,8,Static,2,1.05915570042725,11,Absent,1
Present,8,Static,1,0.979218427023625,11,Absent,1
Absent,12,Static,2,2.0483644922424,11,Absent,1
Absent,16,Static,2,2.3880481877386,11,Absent,1
Present,12,Static,1,0.679477434865476,11,Absent,1
Present,12,Static,1,0.929269284619295,11,Absent,1
Absent,12,Static,2,1.49880894986745,11,Absent,1
Absent,12,Static,2,1.36890687078721,11,Absent,1
Absent,16,Static,2,1.66865953145498,11,Absent,1
Present,12,Static,1,0.929274788065413,11,Absent,1
Present,16,Static,1,0.869323492065632,11,Absent,1
Absent,16,Static,2,1.29896019774969,11,Absent,1
Absent,16,Static,2,2.41802447981172,11,Absent,1
Absent,8,Static,2,1.11914080904353,11,Absent,1
Present,8,Static,1,0.939276285056621,11,Absent,1
Present,12,Static,1,0.789391521618199,11,Absent,1
Present,16,Static,1,0.579572147948056,11,Absent,1
Present,8,Static,1,0.799480737936392,11,Absent,1
Absent,8,Static,2,0.929256799112409,11,Absent,1
Present,8,Static,1,0.829371019858627,11,Absent,1
Absent,12,Static,2,2.33812072330056,11,Absent,1
Present,12,Static,1,1.31896929163577,11,Absent,1
Present,16,Static,1,0.669483917371508,11,Absent,1
Absent,16,Static,2,1.89855461678053,11,Absent,1
Absent,12,Static,2,0.959233381896411,11,Absent,1
Absent,12,Static,2,1.28896332706245,11,Absent,1
Present,12,Static,1,1.73859407485634,11,Absent,1
Absent,16,Static,2,1.43884532374068,11,Absent,1
Absent,8,Static,2,0.979221083513949,11,Absent,1
Absent,16,Static,2,1.39888351873014,11,Absent,1
Absent,8,Static,2,0.809371985551479,11,Absent,1
Present,12,Static,1,0.769413593881836,11,Absent,1
Present,12,Static,1,1.08912520592003,11,Absent,1
Present,16,Static,1,0.669495405441012,11,Absent,1
Absent,8,Static,2,1.26897787594407,11,Absent,1
Present,8,Static,1,0.509620051659113,11,Absent,1
Present,8,Static,1,0.559583644370832,11,Absent,1
Absent,16,Static,2,1.89844410676778,11,Absent,1
Present,8,Static,2,0.639502748382256,11,Absent,0
Present,16,Static,1,0.949257788195609,11,Absent,1
Present,16,Static,1,1.15908853966539,11,Absent,1
Present,12,Static,1,1.29896703445411,11,Absent,1
Absent,16,Static,2,1.39888709747538,11,Absent,1
Present,8,Static,1,0.599531615580418,11,Absent,1
Absent,16,Static,2,1.46882176117015,11,Absent,1
Absent,8,Static,2,1.50877406296058,11,Absent,1
Present,16,Static,1,0.849338983249254,11,Absent,1
Absent,12,Static,2,1.32895177216324,11,Absent,1
Absent,12,Static,2,2.22819713332956,11,Absent,1
Absent,8,Static,2,1.07914104628981,11,Absent,1
Absent,12,Static,2,1.59871876785564,11,Absent,1
Present,12,Static,1,0.839332027921046,11,Absent,1
Present,8,Static,1,1.34890916973836,11,Absent,1
Present,16,Static,1,0.989218796258683,11,Absent,1
Absent,12,Static,2,1.81854412948906,11,Absent,1
Present,16,Static,1,1.00920404187582,11,Absent,1
Absent,12,Static,2,1.29897204168901,11,Absent,1
Absent,8,Static,2,2.07829036612748,11,Absent,1
Absent,8,Static,2,0.989226936147134,11,Absent,1
Present,12,Static,1,0.929284231137899,11,Absent,1
Absent,16,Static,2,2.51792800743169,11,Absent,1
